Date,A3,B3,C3,D3,,A4,B4,C4,D4,,A5,B5,C5,D5,,A6,B6,C6,D6,,A7,B7,C7,D7,,GEN MW POWER OUTPUT,TOTAL COAL FLOW,MAIN STEAM FLOW,BLR TOTAL AIR FLOW,SH ATMP-1A SPRAY CTRL 50% VLV,SH ATMP-1B SPRAY CTRL 50% VLV,CID FAN A BLADE PITCH POS,FD FAN B BLADE PITCH FB,TOT OFA FLOW,ECO INLT FW FLOW 1
2021-01-11 12:00,53.51026848,39.43174358,42.60489664,35.7065407,,51.16090583,41.25929629,43.96235196,35.48100955,,51.9541418,43.99409459,46.89203722,39.79724421,,57.21146376,51.48018889,55.34412446,47.06613554,,60.32728041,54.3964813,58.64894892,46.94214302,,975.62,345.76,2577.63,3307.73,82.01,20.8,62.26,50.59,1161.68,2454.78
2021-01-11 13:00,52.0052593,39.98642875,43.21652055,36.01936805,,49.49294147,41.23315383,44.02286995,35.43055659,,50.47613649,44.27996191,47.43057389,40.51268659,,56.42273032,52.4726902,56.71165465,47.94530923,,60.19930103,54.6102385,58.23733706,46.93420728,,975.33,345.35,2577.99,3291.5,88.32,18.03,62.19,50.53,1151.66,2453.52
2021-01-11 14:00,51.19299568,40.2838546,43.67594983,36.99978498,,48.74247049,41.95842468,45.25278751,35.80192283,,49.99568531,44.75558678,47.93807187,40.76659956,,55.8409662,51.99536335,56.32737931,46.96669803,,59.70352896,54.20803064,57.29459819,46.32209616,,975.66,345.1,2579.5,3288.18,88.42,22.97,62.35,50.58,1149.45,2451.77
2021-01-11 15:00,51.063793,40.06120731,43.43791408,36.85458181,,48.73605686,41.75617665,44.67935193,35.77997591,,49.78187465,44.42927894,47.43100422,40.30460217,,55.36218314,51.19871871,55.46885054,46.32533689,,59.81480617,54.19724243,57.39860814,46.19003634,,976.08,344.61,2576.33,3286.04,72.63,32.35,62,50.55,1151.9,2453.41
2021-01-11 16:00,50.86893708,39.69363813,42.99619397,36.05590393,,48.62304292,41.50233963,44.28546636,35.84431027,,49.54324726,43.94938565,46.75103839,39.5653503,,55.38260178,51.13578183,55.83751911,47.0377288,,59.47930876,53.68823691,57.10426994,45.46831236,,976.05,345.53,2574.96,3285.96,65.76,33.16,62.1,50.46,1145.63,2454.38
2021-01-11 17:00,50.72401054,39.7352269,42.93816812,35.95219717,,48.5035676,41.53667433,44.37112319,35.85982933,,49.19125476,43.72196365,46.36482163,39.23109647,,55.35929013,51.2206206,55.8009619,47.03668327,,59.30532319,53.37718094,57.12180355,45.08120242,,974.43,345.32,2571.88,3278.09,69.84,29.28,62.04,50.42,1138.19,2452.64
2021-01-11 18:00,50.93186365,39.82156012,43.24079917,36.09499708,,48.41497337,41.26431552,44.30897884,35.764724,,49.31016074,43.83714589,46.77985104,39.46539928,,55.11189791,50.51060777,55.02497261,46.14943858,,59.13756111,53.19835847,57.03227472,44.84106361,,973.75,345.18,2575.65,3292.92,67.92,28.13,62.62,50.78,1154.1,2458.93
2021-01-11 19:00,51.27880923,39.98318586,43.53409636,36.50587053,,48.60958921,41.4723399,44.65775098,35.74800441,,49.6619629,44.26280507,47.30017126,40.3191772,,55.62122442,51.27359822,55.69488973,46.88194064,,59.66271162,53.92883708,57.6423325,45.34365939,,973.25,344.91,2577.8,3290.79,68.94,26.41,62.62,50.69,1153.85,2461.6
2021-01-11 20:00,51.53775245,39.97974041,43.64631767,36.87371521,,48.76161079,41.58417096,45.04517371,35.74386739,,49.65572491,44.10251486,46.95026019,39.64422518,,55.62859856,51.56974174,55.92043082,46.79936392,,59.73745888,53.9262632,57.18205096,45.43126579,,973.15,343.93,2576.43,3281.91,68.87,26.28,62.19,50.52,1151.64,2460.05
2021-01-11 21:00,51.16296799,39.76487175,43.33042311,36.41559755,,48.35415471,41.40035827,44.52147368,35.65714882,,49.0071173,43.34251641,46.05744251,38.8365118,,54.92604059,50.23801243,54.42365559,45.49809092,,59.49511412,53.11301298,56.61929721,44.6931798,,970.52,344.66,2572.39,3276.08,54.34,9.77,61.86,50.48,1141.43,2500.66
2021-01-11 22:00,64.38396917,53.65646079,55.92215993,43.96184177,,62.25896323,53.57709086,57.2861554,44.0940969,,60.20079574,54.8779006,56.40751329,48.8976837,,62.7087044,55.71884894,58.28348861,47.11448196,,63.3451346,57.6130025,59.9131409,48.37577188,,973.09,345.62,2573.3,3279.24,43.42,1.32,61.63,50.5,1140.02,2530.88
2021-01-11 23:00,54.71136034,41.53690168,45.2142906,36.93915215,,51.58850041,42.67525954,46.45437342,36.50527412,,53.37524461,47.34501198,50.82529505,43.88897823,,56.73392438,49.03551649,53.4738632,44.03549712,,60.0286408,55.74508256,59.39233542,48.92715675,,973.74,345.24,2571.25,3275.87,71.06,11.25,62,50.43,1138.78,2464.28
2021-01-12 0:00,52.34682387,40.69980879,44.40632181,37.0619085,,50.19365778,42.28126419,46.21825217,36.14906825,,51.14232536,45.41288399,48.13291094,40.56902405,,54.05625606,49.24404868,53.98369248,44.27346262,,60.21084629,54.91470329,58.37457837,47.98699893,,973.96,344.67,2572.82,3302.83,74.03,23.28,62.93,51.12,1174.2,2453.84
2021-01-12 1:00,51.69547393,40.43252422,44.05382622,36.88842377,,49.91403675,42.31474957,45.83591922,36.07960117,,51.14064639,46.28214107,48.31557049,40.56711092,,54.30139344,49.55984029,54.03260829,44.58591588,,59.96847075,53.96490267,57.3699334,46.96618251,,974.38,343.83,2569.71,3307.2,78.26,17.2,62.67,51.19,1184.92,2451.49
2021-01-12 2:00,51.57299477,39.92771441,43.57705839,36.04284276,,49.81129146,42.18552846,45.4687165,36.12241173,,51.16919704,47.21763198,48.90886271,40.9962442,,54.17339403,49.28341756,53.95822413,44.90481978,,59.89193908,53.90956722,57.15965403,46.87583932,,971.95,343.53,2564,3297.26,74.64,18.41,62.38,50.96,1177.83,2448.57
2021-01-12 3:00,51.57933472,39.96448221,43.53538185,36.00363837,,49.53119685,42.22569935,45.28957512,35.9824995,,51.18826726,46.12604398,48.40497293,40.85481865,,54.07101956,48.94119228,53.34949187,44.37610365,,60.25169284,54.07203848,57.09833136,46.52249637,,973.03,343.4,2568.12,3297.37,77.04,21.53,62.51,50.91,1177.6,2448.19
2021-01-12 4:00,51.24093344,39.54276143,43.13008207,35.84568453,,49.51855518,41.90900905,44.92223055,35.89074206,,50.98033641,45.13103441,47.92669102,40.59612978,,53.50887762,47.76764973,52.32523605,43.37757512,,59.70823756,54.01599273,56.87156798,46.04239917,,973.06,343.37,2567.03,3296.56,74.3,14.96,62.38,50.88,1178.71,2454
2021-01-12 5:00,50.90509876,39.43378642,43.01789873,35.7766894,,49.04958903,41.71076131,44.65483787,35.84125835,,50.58613755,44.55144622,46.99493294,39.49642225,,53.49810349,48.09035788,52.61784281,43.86612726,,59.47241084,53.39814819,56.24340106,45.37239405,,971.5,343.43,2564.2,3295.06,69.09,17.01,62.39,50.83,1175.15,2454.08
2021-01-12 6:00,50.49944692,39.58812343,43.16835497,35.93778295,,48.61096174,41.66336944,44.58470847,35.80277976,,50.08921895,43.87824606,46.24475316,38.53370903,,53.06204314,47.77343973,52.24613403,43.45998463,,59.12053842,52.83078918,55.63491767,44.59096739,,970.61,344.56,2562.78,3270.79,73.77,20.29,61.68,50.27,1142.95,2448.83
2021-01-12 7:00,50.25952412,39.32567092,42.99138765,35.98453324,,47.87723999,41.39593601,44.18423231,35.59223636,,50.15601521,45.15404938,47.35577922,39.92570083,,53.00011823,48.23154848,52.6495178,44.12146621,,58.91936437,52.82991961,55.92053258,44.90727158,,972.15,345.22,2568.68,3283.45,78.93,19.71,62.29,50.65,1151.33,2449.87
2021-01-12 8:00,50.34601516,39.72752187,43.36065978,36.27233775,,47.30153807,41.32840208,44.14177856,35.5317316,,49.98562056,45.0911942,47.57423684,39.65401232,,53.06672914,48.41187796,52.7571599,43.86758593,,58.99862128,52.492641,55.67734389,44.64896033,,974.92,347.7,2582.21,3304.59,73.16,19.75,63.24,51.19,1155.36,2466.89
2021-01-12 9:00,50.07245162,39.79246558,43.58094701,37.042202,,47.61665147,41.74493833,45.14681408,35.69563848,,49.71563493,44.70047014,46.98368582,38.60709613,,52.80050038,49.28669846,53.72167598,44.5008122,,58.57200574,52.08200736,55.32653598,44.12712737,,976.93,347.69,2588.36,3330.96,74.56,16.22,63.76,51.84,1184.03,2475.08
2021-01-12 10:00,50.59046744,39.92038474,43.88715964,37.12124912,,48.49273671,41.79168482,44.99640935,35.98409382,,49.9804604,44.26290649,46.66177503,38.81142642,,54.03697639,50.2906686,54.86588428,45.57741479,,59.43484795,52.54730772,56.1931607,44.75835091,,974.82,344.67,2590.41,3292.3,62.16,26.75,62.02,50.87,1163.59,2487.56
2021-01-12 11:00,53.69374975,40.3652076,44.00605009,36.36037242,,51.48363018,42.07944736,45.64298073,36.41475925,,52.92068545,45.16587565,48.46253532,41.44953645,,56.01054973,49.50918112,53.75085577,44.6633902,,59.61852966,52.2823101,55.94442891,44.45113015,,976.27,346.24,2588.8,3305.09,78.89,20.16,62.62,51.55,1158.13,2463.78
2021-01-12 12:00,53.02345468,39.40239856,42.91929031,35.88225428,,51.62004727,41.54149459,44.55751884,35.66576269,,53.23451439,44.11854325,46.42709153,38.77513478,,55.14900966,47.33346664,51.73203736,43.00859911,,59.45027567,51.81484282,55.85455759,44.20312447,,978.48,345.79,2594.02,3304.11,89.43,25.03,62.52,51.6,1157.32,2450.2
2021-01-12 13:00,52.84268789,39.48112053,43.01505049,35.88286269,,50.93074492,41.25074147,44.31637698,35.58505865,,52.96922629,45.14123433,47.17387816,39.33036891,,55.15700223,47.36264663,51.65809711,42.76330782,,59.69308228,51.90808076,56.04319344,44.69302867,,978.26,345.56,2592.91,3300.15,90.41,25.75,62.43,51.62,1156.7,2445.33
2021-01-12 14:00,50.90266393,39.3735674,43.0931767,36.01783264,,48.61154402,41.41935492,44.47581787,35.71006607,,50.18794551,43.48790058,45.77909895,38.13777914,,53.52182325,46.72199043,51.05386864,42.47800404,,59.33187412,52.01985799,56.88249088,44.87557897,,978.04,345.33,2591.81,3296.19,91.39,26.48,62.35,51.64,1156.08,2440.46
2021-01-12 15:00,50.62191996,39.19875059,43.28177454,36.10370161,,48.59298567,41.46660406,44.87615519,36.06046013,,49.81799659,43.11222168,45.88591336,38.30157446,,53.50565336,46.9844667,51.36365704,42.79171229,,59.02571745,52.18106183,57.08890879,45.3200195,,977.82,345.1,2590.7,3292.23,92.37,27.2,62.26,51.65,1155.45,2435.59
2021-01-12 16:00,50.82719194,39.67648892,43.59876865,36.17868619,,48.34976703,41.47281923,44.72116825,35.85678187,,49.99030192,43.28155542,46.04795473,38.20876729,,53.98229993,48.24656061,52.87090722,44.03323104,,58.39057924,51.89443934,56.06793441,44.8469869,,977.61,344.87,2589.6,3288.27,93.35,27.93,62.18,51.67,1154.83,2430.72
2021-01-12 17:00,50.784887,39.98756481,44.01745165,36.35233598,,48.76082891,41.41713504,44.90548374,35.99945624,,50.75209937,43.54592748,45.91546754,37.86957295,,54.10569122,48.62698701,53.32966801,44.62208027,,58.95456021,51.67532546,55.71492378,45.23315587,,977.39,344.64,2588.5,3284.31,94.33,28.65,62.09,51.69,1154.21,2425.84
2021-01-12 18:00,50.84112411,40.15633873,44.06499983,36.38792214,,49.36414709,41.56757915,45.03875799,36.1367958,,50.51379448,43.18542218,46.02239537,38.08648781,,53.76714858,47.84794265,52.93587971,44.18558215,,58.78036821,51.57906088,55.82853353,45.28834758,,977.17,344.41,2587.39,3280.35,95.31,29.38,62.01,51.71,1153.58,2420.97
2021-01-12 19:00,50.7084837,40.48394692,44.29819063,36.67067471,,49.40222449,41.78982488,45.36873922,36.09728853,,50.34548752,43.26400832,45.74461959,37.56505872,,52.78415811,47.40557496,51.66752495,42.82011926,,58.47512547,51.30736074,55.57576561,44.57673779,,976.95,344.18,2586.29,3276.39,96.29,30.1,61.93,51.73,1152.96,2416.1
2021-01-12 20:00,50.88530788,40.58334078,44.57763183,37.050985,,48.90046908,41.66319077,45.24429691,35.88485839,,50.82891392,44.45821241,46.89804205,38.63213708,,53.93277014,48.82203148,53.57143858,44.22519213,,59.0638779,52.17438034,56.71925062,45.30758652,,976.73,343.95,2585.18,3272.43,97.27,30.83,61.84,51.74,1152.34,2411.23
2021-01-12 21:00,50.82521787,41.59372411,45.42632047,36.70457742,,48.43509857,41.87045691,44.98640928,35.93130965,,50.71669693,43.93780957,46.53770092,38.77357836,,53.7535681,47.59447061,52.02833278,43.03655909,,58.89614378,52.36295155,56.77187644,45.19629626,,976.51,343.72,2584.08,3268.48,98.25,31.55,61.76,51.76,1151.71,2406.36
2021-01-12 22:00,64.0421634,52.82188065,56.12768794,44.07776321,,62.11801633,53.4337763,57.12949775,44.34809673,,60.82762436,54.56311276,56.25764788,48.55590644,,62.38047928,55.06245423,57.63233297,46.41927384,,64.10285468,57.4524671,60.64903214,49.21142367,,976.3,343.49,2582.97,3264.52,99.23,32.28,61.67,51.78,1151.09,2401.49
2021-01-12 23:00,55.6043654,42.38441514,47.61174679,37.74766034,,53.06502223,44.31134588,49.86596573,39.17144729,,54.12317723,45.94085446,49.13522055,41.46254723,,57.39264244,48.36010948,51.89892645,42.85993798,,59.86280172,52.51064248,57.67391625,47.04317449,,976.08,343.26,2581.87,3260.56,100.22,33,61.59,51.8,1150.47,2396.62
2021-01-13 0:00,53.87732022,42.73612601,47.2739043,36.75141872,,51.64721863,44.90325727,50.00169821,38.7449419,,53.19984705,44.52691211,47.39953302,39.80837853,,56.86978427,48.38917626,52.65219725,43.11345966,,59.7378683,52.97883031,58.35029152,47.31044461,,970.62,343.04,2572.19,3249.42,99.02,34.74,61.85,51.65,1145.23,2419.79
2021-01-13 1:00,53.03738487,43.36905396,47.56287755,36.19404061,,50.63990623,43.18529938,47.41842282,36.93913602,,52.42770582,44.39895152,47.0607678,39.42097333,,56.73873077,48.8585985,53.1883088,43.63523219,,59.47953488,52.36096279,57.33822924,46.46147037,,971.27,343.37,2568.75,3246.23,100.71,24.02,61.47,51.59,1138.53,2423.21
2021-01-13 2:00,52.85164751,43.37582588,47.02298328,35.87946741,,50.60279068,42.76781825,46.81671264,36.80547386,,51.8927431,44.11458818,47.07271029,40.07026202,,57.27789202,48.81152568,53.36578892,43.63950903,,59.44511674,52.45261538,57.59295132,46.5217647,,971.43,341.69,2561.04,3228.66,96.96,31.2,61.03,51.19,1130.7,2421.8
2021-01-13 3:00,51.20133377,44.13011433,47.59431866,36.28566437,,50.03306593,42.40541422,45.82953845,36.31805337,,50.42077685,43.40893716,46.3140861,39.47538436,,54.51106213,47.7691901,53.22475581,43.57172428,,59.13064856,52.41655504,57.39063351,46.37048781,,967.43,341.25,2547.47,3239.51,85.69,28.23,61.31,51.52,1144.43,2421.22
2021-01-13 4:00,50.76893604,43.3882962,46.34666865,35.90430676,,49.84597678,41.76547818,44.79420119,35.98595092,,50.30673216,43.1304297,45.91281662,39.19528773,,53.97842508,48.24768948,53.63615728,44.18391186,,59.3460844,52.77815097,57.57140335,46.22028185,,968.03,342.47,2550.71,3269.66,85.92,24.3,62.33,52.13,1167.8,2427.8
2021-01-13 5:00,50.6231577,42.20396411,45.0741445,35.87326851,,49.57226055,41.54776996,44.666188,36.08409935,,51.54765457,44.16269952,46.97373585,40.11708211,,53.74462855,47.62362044,53.0413126,43.51333654,,58.84005233,52.25856789,57.24552636,45.80310861,,965.36,343.21,2542.32,3288.3,88.87,22.49,62.64,52.34,1180.39,2418.23
2021-01-13 6:00,50.79863295,40.74239759,44.12517482,35.6677827,,49.74557447,41.73506867,44.65087341,36.05145448,,51.99155383,44.46781319,47.19086517,40.43883578,,54.29285218,47.57632617,53.07355146,43.52026136,,58.55110691,51.98285961,56.8711491,45.13192403,,963.24,342.59,2537.26,3278.45,82.69,31.39,62.51,52.09,1169.84,2407.19
2021-01-13 7:00,50.77954624,39.92957688,43.80857976,35.42625251,,49.50044528,41.6352389,44.4880168,35.97154548,,51.69583854,44.12605697,46.74801013,40.06813491,,55.01918661,48.45435227,53.95153506,44.39095163,,58.19075664,51.23942898,55.86767701,44.5006121,,963.78,344.99,2542.11,3306.12,85.46,29.65,63.36,52.73,1183.11,2412.57
2021-01-13 8:00,50.68962879,39.21862079,43.62622829,36.09615985,,49.82200985,41.85246641,44.92663121,36.2900064,,52.0190532,44.78094777,47.41806879,40.63592507,,55.58747583,49.42012222,54.34095491,44.77912403,,58.05528284,51.39587998,55.68972253,44.79225954,,972.74,348.22,2580.04,3341.61,81.06,31.27,64.77,53.64,1204.52,2456.19
2021-01-13 9:00,53.11670966,39.74402349,43.93231417,36.37185646,,51.72739422,41.74443948,45.0748952,36.1592452,,53.53292485,44.37291267,47.12016311,40.13050832,,57.44090512,49.9496935,54.3080217,44.93123652,,59.21305292,51.68709776,56.25936872,45.21342267,,971.95,345.13,2574.41,3357.48,94.98,33.43,65.05,53.97,1242.85,2434.87
2021-01-13 10:00,52.88176638,39.88174458,43.56148397,36.21914414,,52.16412031,41.75563647,45.11081988,36.2219794,,53.96022676,44.45991598,47.50653047,40.85642493,,57.71073642,50.00425916,53.99047955,44.62200431,,59.34526423,52.16879171,57.14366382,45.60632914,,973.05,344.3,2568.76,3344.45,100.01,15.62,64.86,53.83,1232.24,2432.99
2021-01-13 11:00,52.80606968,39.1502658,42.71091273,35.62109042,,50.95464795,41.35567639,44.71647747,35.92661929,,53.96593695,45.47251788,48.18759724,41.41598954,,57.51466183,49.34760248,53.29995229,43.91728222,,59.28877157,51.91238455,56.49853775,44.80741349,,971.6,340.48,2554.56,3312.94,100.68,0.74,63.69,53.21,1228.46,2434.57
2021-01-13 12:00,51.65255717,39.67137815,42.64062653,34.91988422,,49.3576457,41.79735336,44.98201529,36.09675376,,51.86037416,45.40692869,47.81017209,40.77742652,,55.89990592,49.04825039,53.09066695,43.67304766,,58.98819072,51.43081152,56.53660731,44.71988601,,894.77,311.32,2334.26,3042.66,76.86,21.04,57.62,47.27,1016.58,2218.07
2021-01-13 13:00,52.39299372,41.15835128,44.62683701,36.03871075,,50.2680922,42.18121315,45.83258634,36.80191491,,52.02395696,45.75596909,48.54815017,41.62731607,,56.0651636,50.02198265,54.43345476,44.48744024,,57.90607871,50.89160603,55.73512687,43.99760616,,955.2,340.7,2504.14,3288.24,92.92,29.35,63.32,52.98,1191.47,2359.39
2021-01-13 14:00,52.00870486,39.39501631,43.35924766,35.69348204,,49.8363374,41.69585903,45.64812301,36.09257987,,51.38183213,44.38365464,47.64597481,40.27816933,,56.23624975,50.33620951,55.4510277,45.50052327,,57.95148304,51.19748822,56.01593407,44.62492279,,963.9,340.23,2534.48,3294.69,98.49,16.52,63.92,53.19,1209.32,2406.1
2021-01-13 15:00,52.18303762,39.73471211,43.63233519,35.61219959,,49.61071722,41.73148642,45.55314388,36.02901454,,51.60357964,45.90327517,48.90227309,41.85266208,,56.35109298,50.01532119,55.03500631,44.72988347,,57.32392135,51.06978068,56.16762956,44.58757563,,965.69,340.1,2540.48,3307.96,95.18,17.28,61.22,53.53,1221.1,2409.7
2021-01-13 16:00,52.03139703,40.09375552,44.07979463,36.47642283,,50.27340251,42.73786002,46.06255178,36.47033258,,52.76036488,47.91792373,50.41156519,43.3730616,,56.45844726,50.20418405,54.99965675,44.9273055,,57.52131524,51.35590726,55.87868521,44.03700824,,971.28,342.06,2558.45,3312.79,97.57,25.41,63.46,53.48,1217.61,2423.05
2021-01-13 17:00,52.39991981,40.8262772,44.53714929,36.45879679,,50.39344778,42.5308839,45.81549401,36.3345861,,51.96623162,45.46625585,48.20321311,41.31590419,,56.33985473,49.46849648,54.3411104,44.38591052,,57.74180943,50.72076401,55.04549749,43.06303524,,971,344.04,2568.61,3321.72,76.62,31.94,64.19,53.84,1212.56,2447.95
2021-01-13 18:00,53.5504549,39.9444014,43.42959319,35.95503947,,52.49521992,42.26396316,45.51090524,36.26770743,,54.50373495,47.63402199,50.21555345,43.18972135,,58.33069341,50.50185802,55.42301315,45.35057362,,58.36973388,50.76952544,54.71938275,43.13980058,,970.17,343.46,2561.82,3323.81,89.3,42.18,64.6,53.63,1216.91,2418.55
2021-01-13 19:00,51.34442304,39.54693378,43.54702241,36.71347723,,50.21029213,42.04808099,45.65792916,36.06636712,,51.8200788,46.20137796,48.80238854,41.59300744,,55.68259076,49.32548936,54.32166926,44.07552183,,57.60996307,50.1722386,54.42787301,42.54046753,,972.63,344.22,2570.76,3329.77,95.27,34.46,65.03,53.88,1216.99,2428.69
2021-01-13 20:00,51.42492855,39.43996331,43.62656028,36.85974084,,50.10415464,42.16603683,45.5304357,36.05489382,,51.93045774,46.01361517,48.49178924,42.02579644,,56.67242299,50.53380027,55.35708624,44.81949687,,57.88304914,50.09353322,54.47255639,42.56601623,,973.03,344.11,2579.63,3321.99,78.08,43.37,64.55,53.62,1208.29,2448.1
2021-01-13 21:00,53.54511199,39.4631003,43.299132,36.02200261,,51.81523582,42.1564099,45.31502812,36.26834416,,53.48363612,46.55729573,48.68870426,42.26007166,,58.39044858,51.44531282,55.87891773,45.61906242,,58.39063078,50.13726325,54.57450467,42.79336537,,971.61,345.55,2567.7,3323.35,90.47,26.02,64.08,53.6,1198.95,2438.03
2021-01-13 22:00,60.11999523,50.3385473,53.56058194,42.11661727,,58.19813399,51.3042999,54.7837593,42.72071798,,56.6781829,48.92302151,50.72004573,43.87644615,,59.00653377,51.74980405,56.30292921,45.75371084,,57.59998601,49.7653764,54.11318942,42.5423758,,971.29,345.75,2572.55,3292.43,51.58,1.06,62.85,52.69,1163.97,2522.1
2021-01-13 23:00,60.74528418,45.52078152,48.99019915,38.52150855,,58.94893411,47.03950915,50.36227802,39.21084547,,60.04848799,53.5927897,55.03871977,47.86512376,,62.83236229,56.0665118,60.15173442,48.66919894,,63.01506511,55.78396655,59.59858474,47.78228483,,972.02,345.62,2565.65,3285.04,70.64,14.18,63.07,52.45,1157.14,2467.84
2021-01-14 0:00,52.87469241,40.1207412,44.28897299,36.00306791,,50.92314629,42.27918843,46.23441462,36.94210459,,53.72376976,46.72395054,49.08771849,41.76008593,,56.69046752,51.78929405,57.40529715,47.35819448,,58.00209663,51.52337743,56.28063176,45.31515271,,967.87,340.35,2550.22,3271.43,86.52,34.36,62.08,51.4,1132.71,2395.23
2021-01-14 1:00,53.35557678,40.84334636,44.59737531,35.5210524,,50.87663688,42.27162996,46.1200763,36.91808625,,53.12421165,46.03498379,48.04858687,40.91065701,,56.27625381,51.35044166,56.60072024,46.16611956,,57.39703785,49.95379265,54.62692199,43.83157042,,959.01,337.4,2523.56,3244.57,87.47,35.05,61.49,50.86,1114.74,2373.33
2021-01-14 2:00,53.09273652,41.16842033,44.52057645,35.11155428,,50.69791492,42.33059063,45.87243101,36.70050659,,51.96669336,44.87825767,47.03063914,40.34080421,,56.55507929,50.36010653,55.4326154,45.19214525,,57.03830998,49.39454967,54.07572359,42.91922905,,950.16,334.45,2496.9,3217.71,88.43,35.73,60.9,50.31,1096.77,2351.42
2021-01-14 3:00,52.64580471,41.3813366,44.97870654,34.85254603,,50.59280751,42.34459607,46.31277668,37.12504866,,51.87879554,44.63483194,47.07395604,40.26942458,,57.16635793,51.17981948,56.4091276,46.18397502,,56.74135271,49.41062444,53.83766697,42.574978,,941.3,331.5,2470.24,3190.85,89.39,36.42,60.32,49.77,1078.79,2329.52
2021-01-14 4:00,52.07159818,40.52291749,43.88812116,34.54789567,,50.57864109,42.0146166,45.5087021,36.4760229,,51.75485601,44.56115488,47.007296,40.26582249,,57.49446459,51.76122692,56.54539134,46.22437901,,56.62744096,49.17183435,53.45691119,42.2848298,,932.45,328.55,2443.57,3163.99,90.35,37.1,59.73,49.22,1060.82,2307.61
2021-01-14 5:00,51.59922175,40.06881091,43.26924582,34.52207074,,49.71776624,41.57013915,44.69651972,36.03987236,,51.46524074,44.18443119,46.78668559,39.6767317,,56.5321488,50.47155276,55.25462807,45.1726391,,56.8935824,49.87349376,54.39700263,43.32015578,,923.59,325.59,2416.91,3137.13,91.31,37.78,59.14,48.68,1042.85,2285.71
2021-01-14 6:00,51.19180193,40.29675661,43.27377526,34.61725223,,49.87158556,41.76170235,44.83516963,36.17568654,,51.67065597,44.17790392,46.67730532,39.39843895,,55.38179508,48.91400446,54.02468616,44.10409013,,57.87081971,51.12558967,55.47150679,44.02948908,,914.73,322.64,2390.25,3110.27,92.27,38.47,58.55,48.14,1024.88,2263.8
2021-01-14 7:00,50.88603769,39.1076681,42.54001045,34.66395365,,49.30937565,41.77445333,44.5413216,36.04411202,,51.31775857,43.81692037,46.30448852,39.13068355,,54.97583625,48.10859691,53.31415541,43.61728298,,57.66185213,50.06304881,54.55322716,43.48203909,,905.88,319.69,2363.59,3083.41,93.23,39.15,57.96,47.59,1006.9,2241.9
2021-01-14 8:00,50.70400024,38.75620314,42.50113348,34.62109764,,48.86905426,41.56946967,44.40871777,35.99357483,,51.31186197,44.01217286,46.45940969,39.15436793,,55.09316796,48.58143415,53.53124168,43.69754243,,57.86040708,50.19235571,54.66600309,43.47862668,,897.02,316.74,2336.93,3056.55,94.19,39.84,57.38,47.05,988.93,2219.99
2021-01-14 9:00,51.48950537,39.15164935,43.0886367,35.49674567,,49.09066998,41.95744762,45.39082545,36.28806811,,51.76629663,44.61757283,47.42416856,40.25410313,,56.13287553,51.06178545,54.93678244,44.65773068,,57.74154884,50.37659489,54.82928216,43.14986781,,888.17,313.79,2310.27,3029.69,95.15,40.52,56.79,46.5,970.96,2198.09
2021-01-14 10:00,51.12134802,39.07830652,43.08642058,35.83237112,,49.1134257,42.35499989,45.78024758,36.35715352,,52.01515168,44.71876134,47.19492175,39.85442021,,56.61922017,51.192447,55.22417019,44.88088601,,57.75616291,49.81557214,54.41400536,43.30576934,,879.31,310.83,2283.6,3002.84,96.1,41.2,56.2,45.96,952.98,2176.18
2021-01-14 11:00,52.55145908,39.72552489,43.7021473,35.938704,,50.95588151,42.60131195,45.83485789,36.52576984,,53.36793614,46.62316756,49.19771227,42.42909956,,57.34983108,51.05292273,55.39012182,44.86912612,,58.60415089,51.01237553,55.32941729,44.0798876,,870.46,307.88,2256.94,2975.98,97.06,41.89,55.61,45.41,935.01,2154.28
2021-01-14 12:00,54.72972269,39.54937159,43.36010127,36.15408773,,52.68098156,42.99930256,46.32899422,37.2810556,,55.5590051,46.46521592,48.54232809,40.93243513,,58.67948106,49.97031794,54.6603894,44.3386605,,57.67482542,49.88132921,53.96369519,42.65588568,,861.6,304.93,2230.28,2949.12,98.02,42.57,55.02,44.87,917.04,2132.37
2021-01-14 13:00,53.71065178,39.51053389,43.32291667,36.13340835,,52.15601297,42.89760167,46.17262187,37.20190203,,54.8197326,46.07464292,48.07708935,40.64882727,,57.34843556,49.22719477,53.71303319,43.54002676,,56.97596058,49.58311395,53.96077987,42.73274986,,852.75,301.98,2203.62,2922.26,98.98,43.26,54.43,44.32,899.07,2110.47
2021-01-14 14:00,52.12168831,39.80744675,43.38549654,36.20831003,,50.67161067,43.47571498,46.88590146,37.50447531,,52.76251905,44.75785194,46.72660245,39.9492288,,56.26092242,49.72657708,53.97317003,44.0141587,,57.36991497,49.8201232,54.17779495,42.84620502,,843.89,299.03,2176.96,2895.4,99.94,43.94,53.85,43.78,881.09,2088.56
2021-01-14 15:00,52.01748055,39.80348845,43.51159624,36.22636877,,50.66306312,43.12255399,46.68009494,37.29047352,,52.40737299,44.5527696,46.47769141,39.6307444,,56.76037987,50.49540493,54.82125888,44.72763615,,56.59804138,48.97046998,53.48635219,42.4241926,,933.16,335.38,2438.17,3208.96,97.69,38.92,61.69,50.93,1097.97,2306.57
